time,dx,dy,dz
1728456140265,-0.007923223149069899,0.04550228662642771,0.05482297735209123
1728456140344,-0.0048709410812927765,0.03687095616541289,0.04784619230836284
1728456140425,-0.0018936438620032047,0.02810773980284148,0.0395939731560446
1728456140505,0.0011451421094362366,0.019747827570028725,0.030394263620743007
1728456140585,0.004403212960364778,0.012074598112270853,0.02069462618118937
1728456140669,0.007966702944102538,0.005117190037244001,0.010924279932206432
1728456140747,0.011777431846773271,-0.001259563480386404,0.001410095444522127
1728456140828,0.015612017355247445,-0.007218444529460387,-0.007629365485926199
1728456140907,0.019126491280141926,-0.012829470918184276,-0.016038129867122258
1728456140989,0.021953734453013813,-0.018017100171380085,-0.02367646459137946
1728456141067,0.023817178987160757,-0.022591229051461315,-0.030413136469863416
1728456141148,0.02461476558913892,-0.026337705531811535,-0.0361594776707248
1728456141229,0.02443797685376834,-0.02911845726531631,-0.04091357452744495
1728456141312,0.023519001004344318,-0.030932177692551115,-0.044773627505919976
1728456141391,0.022132567262595746,-0.03191084587542782,-0.04790295185648056
1728456141472,0.020499780847531773,-0.03226071573710876,-0.050466653015937314
1728456141552,0.01873606342954819,-0.03218159445630688,-0.05258083086069834
1728456141631,0.01685672712589304,-0.03180418642420627,-0.054302686725271505
1728456141711,0.014820672447978397,-0.031171654864606584,-0.05565614315344588
1728456141795,0.012577167035376112,-0.030267375788472863,-0.05666194298741758
1728456141875,0.010091144827394476,-0.029068871859285444,-0.05734472705783056
1728456141956,0.007347166038297995,-0.02759806835167525,-0.05771643913340869
1728456142035,0.004348820244715267,-0.025943298904588016,-0.05775869106471485
1728456142117,0.0011262038696860672,-0.02424450309027882,-0.057425343127362354
1728456142196,-0.0022528143348127284,-0.022651052144518947,-0.056665315327113046
1728456142278,-0.005682263033793263,-0.02127329013622709,-0.05544709626785108
1728456142359,-0.009036491031637376,-0.02015008230297621,-0.05376646489458697
1728456142439,-0.012197900293862158,-0.019246443029906052,-0.05163382251687379
1728456142519,-0.015073865321663417,-0.018482065084286892,-0.049051814026697574
1728456142600,-0.017589517852661225,-0.01777843332420874,-0.045997192014083206
1728456142681,-0.019662708495192575,-0.01710345297530949,-0.042415799306502765
1728456142761,-0.021184369599164383,-0.016491386045605107,-0.038234442263442414
1728456142842,-0.022028611672646588,-0.016024381855822206,-0.033390054540723156
1728456142920,-0.02210071482874062,-0.015779048340420206,-0.02786945811991181
1728456143002,-0.021406624946221087,-0.015761194971274997,-0.021741225991943596
1728456143083,-0.020107329993587407,-0.015863576959838997,-0.015155082099463795
1728456143163,-0.01851689741218498,-0.015875912455336004,-0.00829629669547517
1728456143246,-0.017020488442420482,-0.015552808152401162,-0.001310779994000681
1728456143324,-0.015925702200300765,-0.014713979281672066,0.005758137413712002
1728456143405,-0.015302292529510248,-0.01332929685083863,0.012979128992878165
1728456143485,-0.01488848197301703,-0.01154254476980845,0.0204738262767254
1728456143566,-0.014127832394778507,-0.009614390616513434,0.028313784973247838
1728456143646,-0.0123483750561022,-0.007805262356149644,0.03642426941467448
1728456143726,-0.009027854844372823,-0.006252505949707407,0.044544763085682795
1728456143807,-0.004040060103640881,-0.0049046587766286,0.052270365308814196
1728456143888,0.0022257611990162103,-0.003551385307522746,0.05916105391379801
1728456143967,0.008933312660041218,-0.0019400024287841901,0.06487393915422471
1728456144049,0.015039753381974504,7.766675319831903e-05,0.06926181902525962
1728456144128,0.019620882645850476,0.0024449790561705364,0.07239602232707311
1728456144209,0.02215890367489103,0.004904309332827725,0.0745057815888327
1728456144290,0.022687567382893674,0.007111773951011143,0.07586259275378328
1728456144370,0.02174873777921855,0.008813001190276636,0.07665824597860602
1728456144450,0.02018814717206003,0.009997390101075915,0.076921423999797
1728456144532,0.018874106585068644,0.010956540089418345,0.07649496213208726
1728456144611,0.01844005232886222,0.012217248122307317,0.0750676230176424
1728456144693,0.019128379908612308,0.014377063557488,0.07223514309501615
1728456144773,0.020764985055137162,0.01791109603772395,0.06756410859887713
1728456144853,0.02284528533030515,0.023023238668691232,0.060647363823724744
1728456144934,0.024683370270585054,0.029584797460123057,0.051159393699324034
1728456145015,0.025573707982282017,0.03715912614059616,0.038928995748059435
1728456145094,0.024932247015070644,0.04507816446113141,0.0240355897104664
1728456145177,0.022404839118657996,0.05253140043137126,0.006909342007489178
1728456145256,0.01794148363028457,0.058646814279345594,-0.011609535331894669
1728456145337,0.011831238041032295,0.06256919897673502,-0.030301970269453356
1728456145416,0.0046832167708757465,0.06355427803719864,-0.047718193663603234
1728456145499,-0.0026618466097525057,0.06108851877265564,-0.062425916317989376
1728456145578,-0.009288448304434982,0.05502069686324247,-0.0732978996829413
1728456145659,-0.014401122590166914,0.045666877793911945,-0.07975467413978148
1728456145739,-0.017501418841741948,0.03383954142975292,-0.08188448679835707
1728456145819,-0.01848790166978913,0.020762440234009277,-0.08039677778438224
1728456145901,-0.017644589960729276,0.00786620976871472,-0.07641726186954306
1728456145982,-0.015525265824001433,-0.0034939340963635415,-0.07118582131163113
1728456146061,-0.012780113912222363,-0.012318165180465553,-0.0657528867885539
1728456146143,-0.009988678981962932,-0.01814993229732749,-0.06076947175112232
1728456146223,-0.007552404682975585,-0.021110866061711597,-0.056428706356454306
1728456146304,-0.005668651793448087,-0.021777512827979264,-0.052558427988321665
1728456146382,-0.004372763461571268,-0.020952244089388564,-0.048809667644592665
1728456146464,-0.0036118018652937134,-0.019415212541739172,-0.0448562794673411
1728456146545,-0.0033111053935808636,-0.017741404344197437,-0.040528276716117716
1728456146626,-0.0034098741248669963,-0.016229202765490763,-0.03584232655792337
1728456146706,-0.0038637265803316673,-0.014934878563628289,-0.030945735907725293
1728456146786,-0.00462855544509957,-0.013769038323336738,-0.026025042491289115
1728456146866,-0.005644340879118086,-0.012602939817323402,-0.021230095474732546
1728456146948,-0.006831001282498002,-0.011349349576655982,-0.01663836384294308
1728456147028,-0.008097431504637853,-0.010005337007557546,-0.012256434936879172
1728456147109,-0.009356607687091335,-0.008658615707341949,-0.008043192641838719
1728456147190,-0.010537623725362601,-0.007464021852298634,-0.003940778828529025
1728456147269,-0.011589114065402617,-0.0065996335570978745,9.589924705257473e-05
1728456147350,-0.012474427591533695,-0.006216803076263462,0.0040791932170585205
1728456147431,-0.013163565230293993,-0.006401362574041515,0.007985660075101233
1728456147511,-0.013628032939211344,-0.0071587050268066875,0.011771293422996522
1728456147592,-0.013842060024087893,-0.008423588560063637,0.015395869597836854
1728456147672,-0.013788661245345397,-0.01008415293569982,0.018840699817915717
1728456147753,-0.013464822860048064,-0.012006926982053545,0.022108800443623497
1728456147832,-0.012879823292108778,-0.014056124428449666,0.02520993644211553
1728456147916,-0.012045421947012613,-0.016109000685780788,0.02814429893567119
1728456147993,-0.010963777796556362,-0.01807156438556989,0.03089846200545304
1728456148076,-0.00962320148538558,-0.019894140370056466,0.03345629629621212
1728456148155,-0.008008919059131812,-0.02157958551615059,0.03581485277542574
1728456148236,-0.006126546380658593,-0.023174777295803316,0.037990061636945065
1728456148316,-0.004025839064287372,-0.024740957219620413,0.04000228050252411
1728456148397,-0.0018088034122817152,-0.02630908320180648,0.04184407315255135
1728456148477,0.00038699241063876785,-0.027838017022862406,0.0434459134509194
1728456148557,0.002425013292760867,-0.029199500162255008,0.04466285702401453
1728456148638,0.00420811704650353,-0.030207678096712792,0.045300840739719475
1728456148720,0.005696823919613594,-0.030690186088726517,0.04518371387985584
1728456148799,0.006895785393340619,-0.03057033345742572,0.04423808798300405
1728456148880,0.007817404800943346,-0.029913207958974418,0.04255682526442197
1728456148960,0.008451399438592876,-0.028898320976778944,0.04040566872127687
1728456149041,0.008773276648535432,-0.027717133618549758,0.03816013337748419
1728456149121,0.008804688262649239,-0.02643613358771241,0.03618749526199985
1728456149204,0.008701412479289987,-0.02489047321801826,0.034707484693108116
1728456149282,0.008812411405550951,-0.02266618877704094,0.03367157815932983
1728456149363,0.009650431917444694,-0.019194864069315896,0.0326995626770572
1728456149443,0.011750063145441842,-0.013938942382755129,0.031105999130229944
1728456149525,0.01544789582875129,-0.006606293176155005,0.028033038753434394
1728456149605,0.02066998693717446,0.0026858898875819675,0.022674635976441235
1728456149685,0.026825746623931758,0.013364484029493317,0.014538285044669504
1728456149766,0.03287506248553712,0.02449290527026028,0.003663828941562498
1728456149845,0.037569454645876584,0.03496696424575507,-0.009278890003625789
1728456149928,0.03979573066785009,0.04373974416927975,-0.02306007474317813
1728456150008,0.038903136881477014,0.05000325279221101,-0.036125404136906646
1728456150088,0.034895061096171166,0.053291417268780075,-0.04694336831361735
1728456150168,0.02841700609191273,0.05351066384918894,-0.05437026299315186
1728456150248,0.020552738101059863,0.050922733392176935,-0.057921609896154726
1728456150330,0.012513187627655993,0.04609560499447884,-0.05785872434892223
1728456150410,0.005334426984380472,0.03982117044279191,-0.05505821279546949
1728456150490,-0.0003192780729890666,0.03299363400854997,-0.05071119894328869
1728456150572,-0.004208166219401983,0.026457020470231483,-0.045963153542277646
1728456150652,-0.006448526736466071,0.020854177805991664,-0.04162380311622087
1728456150732,-0.007384804616720357,0.016525456248333993,-0.038040882084753855
1728456150813,-0.00746531072336944,0.013496910180769787,-0.03515771230283645
1728456150892,-0.007155557419806008,0.011562861024145873,-0.03269633408553335
1728456150974,-0.00688615543933088,0.010423039138179963,-0.030362011267070825
1728456151054,-0.007011165607930652,0.00980839151392086,-0.027973462285367616
1728456151136,-0.0077588660224088245,0.009540853708985766,-0.02547939639125781
1728456151216,-0.009181571120693195,0.009514889675624562,-0.022891615619335576
1728456151296,-0.011132958368349362,0.009634394219703758,-0.020206069020103953
1728456151375,-0.013301547958890606,0.009758227473754497,-0.01737340362578444
1728456151457,-0.015305089754576976,0.009692333359887203,-0.01433252723223845
1728456151537,-0.016817754771021116,0.009232051355617027,-0.011072275692171733
1728456151619,-0.017681101368765755,0.008229293369880548,-0.007670545936838801
1728456151698,-0.01795301081079718,0.006649216062259422,-0.0042816441075522
1728456151780,-0.017873892542533798,0.004588488609495383,-0.0010791808511762709
1728456151860,-0.01776389439627226,0.002245079398523238,0.0018125314239399728
1728456151941,-0.017893248202072602,-0.00014909974631782213,0.004363091593216801
1728456152020,-0.018378021615619317,-0.0024042681169199882,0.006637856621851817
1728456152101,-0.019141080082988253,-0.00442504895611539,0.008761749610795911
1728456152181,-0.019949153000144246,-0.0062182585799044655,0.010866520969879877
1728456152262,-0.020505443160122674,-0.007856950268233093,0.01304510929163561
1728456152341,-0.020557080175898954,-0.009421556726112827,0.015326760914427221
1728456152423,-0.019975008678269245,-0.010948746184770944,0.017674281781496153
1728456152503,-0.01877945628270842,-0.012413319445440761,0.019997922641406717
1728456152585,-0.017109273318692404,-0.01374952556736861,0.02217903831982182
1728456152664,-0.01515672103297415,-0.01489543394002986,0.024097142888100772
1728456152746,-0.013100050221467447,-0.01583198153946452,0.025654581277018158
1728456152825,-0.011060479797672457,-0.01659501867020466,0.02679417148421722
1728456152906,-0.009093229004477288,-0.017258080948722727,0.02750675699634048
1728456152987,-0.007204826679912322,-0.01790067415634138,0.027826905375842658
1728456153067,-0.005379977849863376,-0.018580299669809862,0.027816409868007638
1728456153147,-0.0036029301381212547,-0.0193173663156047,0.027538540233053087
1728456153229,-0.0018662658729420767,-0.02009126232792446,0.027031666515508895
1728456153307,-0.00016818958650888832,-0.02084295069771206,0.026295756665876233
1728456153389,0.0014960098345154257,-0.021484738200830862,0.02530362135684034
1728456153470,0.003141612423184593,-0.02192250739155081,0.024037193027216526
1728456153551,0.004795486816093912,-0.022090618583548452,0.022531202618814927
1728456153631,0.006487366325041424,-0.021985864025175578,0.020893846407584866
1728456153713,0.008233606907547219,-0.021676415447869628,0.019279122355336596
1728456153791,0.010022500750981806,-0.021266619088199913,0.017810747423397867
1728456153873,0.011813209946020864,-0.02081865380333061,0.016489230359959393
1728456153954,0.013554048919887587,-0.020255859619549746,0.015130606295499028
1728456154033,0.01521157745450302,-0.01928787707831742,0.013375412992338315
1728456154113,0.016789783055109916,-0.017400149202880875,0.010775944761604778
1728456154195,0.01831975201503479,-0.013939764563412902,0.006936716117029437
1728456154273,0.01981672555472245,-0.008303829541348774,0.0016624989389975296
1728456154356,0.021223605230929626,-0.0001948840779837143,-0.004935123758533883
1728456154436,0.02237361424889598,0.010137905219275722,-0.012410353964275495
1728456154517,0.023000953146122324,0.021777507601407283,-0.02005026003076411
1728456154596,0.022808059387464285,0.03322245759417222,-0.02702308866800502
1728456154678,0.0215710312877543,0.042690427734464936,-0.032567465473311956
1728456154758,0.019243207920952042,0.04856702024323982,-0.036167228179273925
1728456154839,0.016011081558398785,0.0498564082468346,-0.03766138296117698
1728456154919,0.012271847248092703,0.04647692309108657,-0.03726047604603806
1728456155000,0.008534312006976467,0.03929230654565915,-0.03546867681860059
1728456155079,0.005279990331173049,0.029860104478534717,-0.0329355442381639
1728456155163,0.002839361298613688,0.01998085472978536,-0.030279799751902696
1728456155242,0.0013281437105314765,0.011207597438601582,-0.027937819691130395
1728456155322,0.0006569041444655575,0.00448972538120508,-0.026085295218661052
1728456155402,0.0005947336317397421,6.411946536536185e-05,-0.0246549110337217
1728456155483,0.0008518092485072621,-0.0024045374978009203,-0.023432661960737396
