time,dx,dy,dz
1725366467437,0.01840103570980006,0.03086554928973796,0.020765338708835724
1725366467552,0.01639883744320062,0.030295176927668633,0.018026729976641738
1725366467604,0.014339494779783529,0.02974166991426624,0.01505464380003908
1725366467713,0.01222010281096896,0.029234051914123624,0.011870785718122558
1725366467759,0.010065204277390478,0.02870962458585052,0.008592421121754845
1725366467874,0.007926223516248143,0.0280436622972053,0.005401231676921399
1725366467917,0.005866696462935087,0.027109161195966743,0.0024779030602747627
1725366468038,0.003940146372030334,0.025838637692230004,-6.620577391796664e-05
1725366468079,0.0021707169675772974,0.024260626281257774,-0.0022289863845247715
1725366468196,0.0005451320589671295,0.022496899669341246,-0.004112943295583052
1725366468242,-0.0009800622531959656,0.020722127350346405,-0.005877941408140991
1725366468359,-0.0024579485473179914,0.019100065030408384,-0.007667816100940574
1725366468403,-0.003925233484275082,0.017719451401641394,-0.009538368645058007
1725366468520,-0.005382276859277736,0.016556940418411572,-0.011419380912880955
1725366468562,-0.006789378247001118,0.015488098509177463,-0.013135107570963705
1725366468679,-0.008082594057598938,0.014348133492089035,-0.01448297823186442
1725366468721,-0.00920252339527271,0.013018379980642732,-0.015338130528958523
1725366468840,-0.010122108683977352,0.011496921238560918,-0.01573070512611266
1725366468885,-0.010859187928765114,0.009914752599580598,-0.01584974681956086
1725366469002,-0.011467123951879564,0.008484168989326172,-0.015962992545426994
1725366469048,-0.012008421704268933,0.007401287770462606,-0.016288094234101033
1725366469163,-0.012525374492485196,0.0067502765421146756,-0.016881247730898018
1725366469208,-0.01302325701120661,0.006457881280748529,-0.01760444366194878
1725366469322,-0.013474464927613077,0.006321535841840633,-0.018192658509690908
1725366469363,-0.01384023382664789,0.00609591379691561,-0.01838802771760723
1725366469486,-0.014096993357664872,0.005593086696911099,-0.018070864306524506
1725366469531,-0.014252673392044621,0.0047478709371289755,-0.01732044746150041
1725366469645,-0.014344843536024368,0.0036225468378505116,-0.01637873819359316
1725366469691,-0.014422497124893807,0.002356717034792059,-0.015539677198788042
1725366469808,-0.01452068921753982,0.0010901152902646654,-0.015016947262913504
1725366469853,-0.014639618613912603,-0.00010694044413828382,-0.014846267759775275
1725366469968,-0.014737743570774004,-0.001265297407610045,-0.014862636556959151
1725366470010,-0.014743161913579717,-0.002494790580846062,-0.014765532729104835
1725366470127,-0.014579787371026633,-0.003915283983305874,-0.01424964894553789
1725366470168,-0.014197480816719702,-0.005573286186341932,-0.013146062955015504
1725366470290,-0.01359237628096259,-0.00738851237909199,-0.011507826200476091
1725366470335,-0.012807783978114922,-0.009162397654786039,-0.009596987499185241
1725366470451,-0.011915579479601686,-0.010648396564048802,-0.007778107932422642
1725366470498,-0.010987527669530785,-0.01165099784633694,-0.006369156453680997
